,reaction_id,subsystem
7005,usage_prot_P00330,
7006,usage_prot_P00331,
7007,usage_prot_P00358,
7008,usage_prot_P00359,
7009,usage_prot_P00360,
7010,usage_prot_P00401,
7011,usage_prot_P00410,
7012,usage_prot_P00420,
7013,usage_prot_P00424,
7014,usage_prot_P00425,
7015,usage_prot_P00427,
7016,usage_prot_P00431,
7017,usage_prot_P00445,
7018,usage_prot_P00447,
7019,usage_prot_P00498,
7020,usage_prot_P00549,
7021,usage_prot_P00560,
7022,usage_prot_P00572,
7023,usage_prot_P00635,
7024,usage_prot_P00724,
7025,usage_prot_P00812,
7026,usage_prot_P00815,
7027,usage_prot_P00817,
7028,usage_prot_P00830,
7029,usage_prot_P00854,
7030,usage_prot_P00856,
7031,usage_prot_P00890,
7032,usage_prot_P00899,
7033,usage_prot_P00912,
7034,usage_prot_P00924,
7035,usage_prot_P00925,
7036,usage_prot_P00927,
7037,usage_prot_P00931,
7038,usage_prot_P00937,
7039,usage_prot_P00942,
7040,usage_prot_P00950,
7041,usage_prot_P00958,
7042,usage_prot_P03962,
7043,usage_prot_P03965,
7044,usage_prot_P04037,
7045,usage_prot_P04039,
7046,usage_prot_P04046,
7047,usage_prot_P04076,
7048,usage_prot_P04161,
7049,usage_prot_P04173,
7050,usage_prot_P04385,
7051,usage_prot_P04397,
7052,usage_prot_P04710,
7053,usage_prot_P04801,
7054,usage_prot_P04802,
7055,usage_prot_P04803,
7056,usage_prot_P04806,
7057,usage_prot_P04807,
7058,usage_prot_P04817,
7059,usage_prot_P05030,
7060,usage_prot_P05150,
7061,usage_prot_P05316,
7062,usage_prot_P05373,
7063,usage_prot_P05374,
7064,usage_prot_P05375,
7065,usage_prot_P05626,
7066,usage_prot_P05694,
7067,usage_prot_P06106,
7068,usage_prot_P06115,
7069,usage_prot_P06168,
7070,usage_prot_P06169,
7071,usage_prot_P06174,
7072,usage_prot_P06182,
7073,usage_prot_P06197,
7074,usage_prot_P06208,
7075,usage_prot_P06633,
7076,usage_prot_P06700,
7077,usage_prot_P06738,
7078,usage_prot_P06773,
7079,usage_prot_P06775,
7080,usage_prot_P06776,
7081,usage_prot_P06780,
7082,usage_prot_P06785,
7083,usage_prot_P07143,
7084,usage_prot_P07149,
7085,usage_prot_P07170,
7086,usage_prot_P07172,
7087,usage_prot_P07236,
7088,usage_prot_P07244,
7089,usage_prot_P07245,
7090,usage_prot_P07246,
7091,usage_prot_P07250,
7092,usage_prot_P07251,
7093,usage_prot_P07255,
7094,usage_prot_P07256,
7095,usage_prot_P07257,
7096,usage_prot_P07258,
7097,usage_prot_P07259,
7098,usage_prot_P07262,
7099,usage_prot_P07263,
7100,usage_prot_P07264,
7101,usage_prot_P07275,
7102,usage_prot_P07277,
7103,usage_prot_P07283,
7104,usage_prot_P07284,
7105,usage_prot_P07285,
7106,usage_prot_P07286,
7107,usage_prot_P07342,
7108,usage_prot_P07347,
7109,usage_prot_P07702,
7110,usage_prot_P07806,
7111,usage_prot_P07807,
7112,usage_prot_P07991,
7113,usage_prot_P08004,
7114,usage_prot_P08019,
7115,usage_prot_P08067,
7116,usage_prot_P08417,
7117,usage_prot_P08425,
7118,usage_prot_P08431,
7119,usage_prot_P08432,
7120,usage_prot_P08456,
7121,usage_prot_P08465,
7122,usage_prot_P08524,
7123,usage_prot_P08525,
7124,usage_prot_P08536,
7125,usage_prot_P08566,
7126,usage_prot_P08678,
7127,usage_prot_P08679,
7128,usage_prot_P09201,
7129,usage_prot_P09368,
7130,usage_prot_P09436,
7131,usage_prot_P09440,
7132,usage_prot_P09457,
7133,usage_prot_P09624,
7134,usage_prot_P09938,
7135,usage_prot_P09950,
7136,usage_prot_P0C5R9,
7137,usage_prot_P0CD90,
7138,usage_prot_P0CD91,
7139,usage_prot_P0CD98,
7140,usage_prot_P0CD99,
7141,usage_prot_P0CE00,
7142,usage_prot_P0CH63,
7143,usage_prot_P0CH64,
7144,usage_prot_P0CW40,
7145,usage_prot_P0CW41,
7146,usage_prot_P0CX08,
7147,usage_prot_P0CX09,
7148,usage_prot_P0CX10,
7149,usage_prot_P0CX11,
7150,usage_prot_P0CX77,
7151,usage_prot_P0CX78,
7152,usage_prot_P0CX79,
7153,usage_prot_P0CZ17,
7154,usage_prot_P10127,
7155,usage_prot_P10174,
7156,usage_prot_P10356,
7157,usage_prot_P10566,
7158,usage_prot_P10614,
7159,usage_prot_P10659,
7160,usage_prot_P10869,
7161,usage_prot_P10963,
7162,usage_prot_P11154,
7163,usage_prot_P11325,
7164,usage_prot_P11353,
7165,usage_prot_P11412,
7166,usage_prot_P11491,
7167,usage_prot_P11986,
7168,usage_prot_P12683,
7169,usage_prot_P12684,
7170,usage_prot_P12685,
7171,usage_prot_P12695,
7172,usage_prot_P12709,
7173,usage_prot_P12945,
7174,usage_prot_P13045,
7175,usage_prot_P13181,
7176,usage_prot_P13188,
7177,usage_prot_P13259,
7178,usage_prot_P13298,
7179,usage_prot_P13586,
7180,usage_prot_P13587,
7181,usage_prot_P13663,
7182,usage_prot_P13711,
7183,usage_prot_P14020,
7184,usage_prot_P14065,
7185,usage_prot_P14180,
7186,usage_prot_P14540,
7187,usage_prot_P14742,
7188,usage_prot_P14772,
7189,usage_prot_P14843,
7190,usage_prot_P14904,
7191,usage_prot_P15019,
7192,usage_prot_P15179,
7193,usage_prot_P15180,
7194,usage_prot_P15202,
7195,usage_prot_P15274,
7196,usage_prot_P15365,
7197,usage_prot_P15380,
7198,usage_prot_P15454,
7199,usage_prot_P15496,
7200,usage_prot_P15624,
7201,usage_prot_P15625,
7202,usage_prot_P15700,
7203,usage_prot_P15703,
7204,usage_prot_P15807,
7205,usage_prot_P16120,
7206,usage_prot_P16140,
7207,usage_prot_P16387,
7208,usage_prot_P16451,
7209,usage_prot_P16467,
7210,usage_prot_P16550,
7211,usage_prot_P16603,
7212,usage_prot_P16622,
7213,usage_prot_P16639,
7214,usage_prot_P16661,
7215,usage_prot_P16861,
7216,usage_prot_P16862,
7217,usage_prot_P17064,
7218,usage_prot_P17255,
7219,usage_prot_P17261,
7220,usage_prot_P17423,
7221,usage_prot_P17505,
7222,usage_prot_P17649,
7223,usage_prot_P17695,
7224,usage_prot_P17709,
7225,usage_prot_P17898,
7226,usage_prot_P18238,
7227,usage_prot_P18239,
7228,usage_prot_P18408,
7229,usage_prot_P18544,
7230,usage_prot_P18562,
7231,usage_prot_P18900,
7232,usage_prot_P19097,
7233,usage_prot_P19145,
7234,usage_prot_P19262,
7235,usage_prot_P19358,
7236,usage_prot_P19414,
7237,usage_prot_P19516,
7238,usage_prot_P19657,
7239,usage_prot_P19807,
7240,usage_prot_P19881,
7241,usage_prot_P19955,
7242,usage_prot_P20048,
7243,usage_prot_P20049,
7244,usage_prot_P20051,
7245,usage_prot_P20107,
7246,usage_prot_P20485,
7247,usage_prot_P20967,
7248,usage_prot_P21147,
7249,usage_prot_P21182,
7250,usage_prot_P21264,
7251,usage_prot_P21306,
7252,usage_prot_P21373,
7253,usage_prot_P21375,
7254,usage_prot_P21524,
7255,usage_prot_P21592,
7256,usage_prot_P21595,
7257,usage_prot_P21623,
7258,usage_prot_P21672,
7259,usage_prot_P21801,
7260,usage_prot_P21826,
7261,usage_prot_P21954,
7262,usage_prot_P22007,
7263,usage_prot_P22108,
7264,usage_prot_P22133,
7265,usage_prot_P22140,
7266,usage_prot_P22203,
7267,usage_prot_P22217,
7268,usage_prot_P22219,
7269,usage_prot_P22289,
7270,usage_prot_P22434,
7271,usage_prot_P22438,
7272,usage_prot_P22543,
7273,usage_prot_P22580,
7274,usage_prot_P22768,
7275,usage_prot_P22803,
7276,usage_prot_P22855,
7277,usage_prot_P23202,
7278,usage_prot_P23254,
7279,usage_prot_P23337,
7280,usage_prot_P23500,
7281,usage_prot_P23501,
7282,usage_prot_P23542,
7283,usage_prot_P23585,
7284,usage_prot_P23641,
7285,usage_prot_P23776,
7286,usage_prot_P23797,
7287,usage_prot_P23900,
7288,usage_prot_P23968,
7289,usage_prot_P24031,
7290,usage_prot_P24521,
7291,usage_prot_P25045,
7292,usage_prot_P25087,
7293,usage_prot_P25297,
7294,usage_prot_P25332,
7295,usage_prot_P25335,
7296,usage_prot_P25340,
7297,usage_prot_P25345,
7298,usage_prot_P25346,
7299,usage_prot_P25358,
7300,usage_prot_P25360,
7301,usage_prot_P25371,
7302,usage_prot_P25372,
7303,usage_prot_P25373,
7304,usage_prot_P25374,
7305,usage_prot_P25376,
7306,usage_prot_P25377,
7307,usage_prot_P25379,
7308,usage_prot_P25515,
7309,usage_prot_P25568,
7310,usage_prot_P25576,
7311,usage_prot_P25578,
7312,usage_prot_P25580,
7313,usage_prot_P25594,
7314,usage_prot_P25605,
7315,usage_prot_P25612,
7316,usage_prot_P25613,
7317,usage_prot_P25621,
7318,usage_prot_P25628,
7319,usage_prot_P25641,
7320,usage_prot_P26263,
7321,usage_prot_P26364,
7322,usage_prot_P26637,
7323,usage_prot_P26725,
7324,usage_prot_P27472,
7325,usage_prot_P27514,
7326,usage_prot_P27515,
7327,usage_prot_P27616,
7328,usage_prot_P27680,
7329,usage_prot_P27796,
7330,usage_prot_P27809,
7331,usage_prot_P27810,
7332,usage_prot_P28239,
7333,usage_prot_P28240,
7334,usage_prot_P28241,
7335,usage_prot_P28272,
7336,usage_prot_P28273,
7337,usage_prot_P28274,
7338,usage_prot_P28321,
7339,usage_prot_P28496,
7340,usage_prot_P28777,
7341,usage_prot_P28789,
7342,usage_prot_P28817,
7343,usage_prot_P28834,
7344,usage_prot_P29029,
7345,usage_prot_P29465,
7346,usage_prot_P29509,
7347,usage_prot_P29703,
7348,usage_prot_P29704,
7349,usage_prot_P29952,
7350,usage_prot_P30402,
7351,usage_prot_P30605,
7352,usage_prot_P30606,
7353,usage_prot_P30624,
7354,usage_prot_P30777,
7355,usage_prot_P30902,
7356,usage_prot_P30952,
7357,usage_prot_P31115,
7358,usage_prot_P31116,
7359,usage_prot_P31373,
7360,usage_prot_P31381,
7361,usage_prot_P31382,
7362,usage_prot_P31412,
7363,usage_prot_P31688,
7364,usage_prot_P31755,
7365,usage_prot_P32048,
7366,usage_prot_P32178,
7367,usage_prot_P32179,
7368,usage_prot_P32190,
7369,usage_prot_P32191,
7370,usage_prot_P32263,
7371,usage_prot_P32264,
7372,usage_prot_P32288,
7373,usage_prot_P32316,
7374,usage_prot_P32318,
7375,usage_prot_P32327,
7376,usage_prot_P32331,
7377,usage_prot_P32332,
7378,usage_prot_P32340,
7379,usage_prot_P32347,
7380,usage_prot_P32352,
7381,usage_prot_P32353,
7382,usage_prot_P32356,
7383,usage_prot_P32363,
7384,usage_prot_P32366,
7385,usage_prot_P32368,
7386,usage_prot_P32375,
7387,usage_prot_P32377,
7388,usage_prot_P32378,
7389,usage_prot_P32383,
7390,usage_prot_P32386,
7391,usage_prot_P32419,
7392,usage_prot_P32449,
7393,usage_prot_P32451,
7394,usage_prot_P32452,
7395,usage_prot_P32459,
7396,usage_prot_P32462,
7397,usage_prot_P32463,
7398,usage_prot_P32465,
7399,usage_prot_P32466,
7400,usage_prot_P32467,
7401,usage_prot_P32469,
7402,usage_prot_P32473,
7403,usage_prot_P32476,
7404,usage_prot_P32477,
7405,usage_prot_P32486,
7406,usage_prot_P32487,
7407,usage_prot_P32528,
7408,usage_prot_P32563,
7409,usage_prot_P32567,
7410,usage_prot_P32573,
7411,usage_prot_P32579,
7412,usage_prot_P32582,
7413,usage_prot_P32584,
7414,usage_prot_P32603,
7415,usage_prot_P32604,
7416,usage_prot_P32610,
7417,usage_prot_P32614,
7418,usage_prot_P32621,
7419,usage_prot_P32622,
7420,usage_prot_P32626,
7421,usage_prot_P32642,
7422,usage_prot_P32643,
7423,usage_prot_P32656,
7424,usage_prot_P32771,
7425,usage_prot_P32784,
7426,usage_prot_P32785,
7427,usage_prot_P32791,
7428,usage_prot_P32796,
7429,usage_prot_P32798,
7430,usage_prot_P32799,
7431,usage_prot_P32804,
7432,usage_prot_P32837,
7433,usage_prot_P32842,
7434,usage_prot_P32861,
7435,usage_prot_P32874,
7436,usage_prot_P32875,
7437,usage_prot_P32891,
7438,usage_prot_P32895,
7439,usage_prot_P32901,
7440,usage_prot_P32903,
7441,usage_prot_P32906,
7442,usage_prot_P33300,
7443,usage_prot_P33303,
7444,usage_prot_P33312,
7445,usage_prot_P33315,
7446,usage_prot_P33317,
7447,usage_prot_P33327,
7448,usage_prot_P33330,
7449,usage_prot_P33333,
7450,usage_prot_P33336,
7451,usage_prot_P33401,
7452,usage_prot_P33412,
7453,usage_prot_P33413,
7454,usage_prot_P33421,
7455,usage_prot_P33550,
7456,usage_prot_P33734,
7457,usage_prot_P33751,
7458,usage_prot_P33775,
7459,usage_prot_P33893,
7460,usage_prot_P34163,
7461,usage_prot_P34227,
7462,usage_prot_P34230,
7463,usage_prot_P34756,
7464,usage_prot_P35172,
7465,usage_prot_P35196,
7466,usage_prot_P35202,
7467,usage_prot_P35206,
7468,usage_prot_P35497,
7469,usage_prot_P35731,
7470,usage_prot_P35842,
7471,usage_prot_P36001,
7472,usage_prot_P36007,
7473,usage_prot_P36010,
7474,usage_prot_P36013,
7475,usage_prot_P36014,
7476,usage_prot_P36024,
7477,usage_prot_P36029,
7478,usage_prot_P36033,
7479,usage_prot_P36035,
7480,usage_prot_P36051,
7481,usage_prot_P36060,
7482,usage_prot_P36062,
7483,usage_prot_P36076,
7484,usage_prot_P36088,
7485,usage_prot_P36107,
7486,usage_prot_P36126,
7487,usage_prot_P36136,
7488,usage_prot_P36143,
7489,usage_prot_P36148,
7490,usage_prot_P36150,
7491,usage_prot_P36156,
7492,usage_prot_P36165,
7493,usage_prot_P36421,
7494,usage_prot_P36973,
7495,usage_prot_P37012,
7496,usage_prot_P37020,
7497,usage_prot_P37254,
7498,usage_prot_P37291,
7499,usage_prot_P37292,
7500,usage_prot_P37296,
7501,usage_prot_P37297,
7502,usage_prot_P37298,
7503,usage_prot_P37299,
7504,usage_prot_P37303,
7505,usage_prot_P38009,
7506,usage_prot_P38013,
7507,usage_prot_P38063,
7508,usage_prot_P38066,
7509,usage_prot_P38067,
7510,usage_prot_P38071,
7511,usage_prot_P38074,
7512,usage_prot_P38075,
7513,usage_prot_P38077,
7514,usage_prot_P38084,
7515,usage_prot_P38085,
7516,usage_prot_P38088,
7517,usage_prot_P38090,
7518,usage_prot_P38113,
7519,usage_prot_P38115,
7520,usage_prot_P38122,
7521,usage_prot_P38125,
7522,usage_prot_P38127,
7523,usage_prot_P38130,
7524,usage_prot_P38131,
7525,usage_prot_P38137,
7526,usage_prot_P38138,
7527,usage_prot_P38139,
7528,usage_prot_P38142,
7529,usage_prot_P38143,
7530,usage_prot_P38145,
7531,usage_prot_P38149,
7532,usage_prot_P38152,
7533,usage_prot_P38156,
7534,usage_prot_P38158,
7535,usage_prot_P38169,
7536,usage_prot_P38174,
7537,usage_prot_P38196,
7538,usage_prot_P38211,
7539,usage_prot_P38218,
7540,usage_prot_P38221,
7541,usage_prot_P38225,
7542,usage_prot_P38226,
7543,usage_prot_P38230,
7544,usage_prot_P38242,
7545,usage_prot_P38270,
7546,usage_prot_P38279,
7547,usage_prot_P38286,
7548,usage_prot_P38287,
7549,usage_prot_P38295,
7550,usage_prot_P38298,
7551,usage_prot_P38329,
7552,usage_prot_P38331,
7553,usage_prot_P38342,
7554,usage_prot_P38358,
7555,usage_prot_P38359,
7556,usage_prot_P38360,
7557,usage_prot_P38361,
7558,usage_prot_P38426,
7559,usage_prot_P38427,
7560,usage_prot_P38604,
7561,usage_prot_P38620,
7562,usage_prot_P38625,
7563,usage_prot_P38626,
7564,usage_prot_P38627,
7565,usage_prot_P38628,
7566,usage_prot_P38631,
7567,usage_prot_P38635,
7568,usage_prot_P38689,
7569,usage_prot_P38693,
7570,usage_prot_P38695,
7571,usage_prot_P38697,
7572,usage_prot_P38698,
7573,usage_prot_P38702,
7574,usage_prot_P38703,
7575,usage_prot_P38705,
7576,usage_prot_P38707,
7577,usage_prot_P38708,
7578,usage_prot_P38709,
7579,usage_prot_P38710,
7580,usage_prot_P38714,
7581,usage_prot_P38715,
7582,usage_prot_P38720,
7583,usage_prot_P38734,
7584,usage_prot_P38744,
7585,usage_prot_P38773,
7586,usage_prot_P38774,
7587,usage_prot_P38787,
7588,usage_prot_P38790,
7589,usage_prot_P38791,
7590,usage_prot_P38795,
7591,usage_prot_P38812,
7592,usage_prot_P38816,
7593,usage_prot_P38818,
7594,usage_prot_P38824,
7595,usage_prot_P38827,
7596,usage_prot_P38840,
7597,usage_prot_P38857,
7598,usage_prot_P38858,
7599,usage_prot_P38891,
7600,usage_prot_P38913,
7601,usage_prot_P38921,
7602,usage_prot_P38925,
7603,usage_prot_P38929,
7604,usage_prot_P38954,
7605,usage_prot_P38967,
7606,usage_prot_P38971,
7607,usage_prot_P38972,
7608,usage_prot_P38986,
7609,usage_prot_P38988,
7610,usage_prot_P38992,
7611,usage_prot_P38993,
7612,usage_prot_P38994,
7613,usage_prot_P38995,
7614,usage_prot_P38998,
7615,usage_prot_P38999,
7616,usage_prot_P39002,
7617,usage_prot_P39003,
7618,usage_prot_P39004,
7619,usage_prot_P39006,
7620,usage_prot_P39007,
7621,usage_prot_P39104,
7622,usage_prot_P39105,
7623,usage_prot_P39109,
7624,usage_prot_P39111,
7625,usage_prot_P39518,
7626,usage_prot_P39522,
7627,usage_prot_P39524,
7628,usage_prot_P39525,
7629,usage_prot_P39533,
7630,usage_prot_P39535,
7631,usage_prot_P39540,
7632,usage_prot_P39676,
7633,usage_prot_P39683,
7634,usage_prot_P39692,
7635,usage_prot_P39708,
7636,usage_prot_P39713,
7637,usage_prot_P39714,
7638,usage_prot_P39726,
7639,usage_prot_P39730,
7640,usage_prot_P39924,
7641,usage_prot_P39932,
7642,usage_prot_P39953,
7643,usage_prot_P39954,
7644,usage_prot_P39965,
7645,usage_prot_P39976,
7646,usage_prot_P39979,
7647,usage_prot_P39986,
7648,usage_prot_P39988,
7649,usage_prot_P40004,
7650,usage_prot_P40009,
7651,usage_prot_P40011,
7652,usage_prot_P40012,
7653,usage_prot_P40015,
7654,usage_prot_P40017,
7655,usage_prot_P40025,
7656,usage_prot_P40029,
7657,usage_prot_P40035,
7658,usage_prot_P40039,
7659,usage_prot_P40047,
7660,usage_prot_P40054,
7661,usage_prot_P40074,
7662,usage_prot_P40086,
7663,usage_prot_P40099,
7664,usage_prot_P40106,
7665,usage_prot_P40107,
7666,usage_prot_P40215,
7667,usage_prot_P40260,
7668,usage_prot_P40308,
7669,usage_prot_P40319,
7670,usage_prot_P40345,
7671,usage_prot_P40350,
7672,usage_prot_P40351,
7673,usage_prot_P40353,
7674,usage_prot_P40360,
7675,usage_prot_P40363,
7676,usage_prot_P40416,
7677,usage_prot_P40433,
7678,usage_prot_P40445,
7679,usage_prot_P40459,
7680,usage_prot_P40464,
7681,usage_prot_P40471,
7682,usage_prot_P40495,
7683,usage_prot_P40506,
7684,usage_prot_P40510,
7685,usage_prot_P40527,
7686,usage_prot_P40544,
7687,usage_prot_P40545,
7688,usage_prot_P40550,
7689,usage_prot_P40553,
7690,usage_prot_P40556,
7691,usage_prot_P40559,
7692,usage_prot_P40580,
7693,usage_prot_P40581,
7694,usage_prot_P40582,
7695,usage_prot_P40825,
7696,usage_prot_P40857,
7697,usage_prot_P40884,
7698,usage_prot_P40885,
7699,usage_prot_P40886,
7700,usage_prot_P40897,
7701,usage_prot_P40970,
7702,usage_prot_P40975,
7703,usage_prot_P40988,
7704,usage_prot_P40989,
7705,usage_prot_P41277,
7706,usage_prot_P41338,
7707,usage_prot_P41734,
7708,usage_prot_P41735,
7709,usage_prot_P41807,
7710,usage_prot_P41815,
7711,usage_prot_P41835,
7712,usage_prot_P41903,
7713,usage_prot_P41909,
7714,usage_prot_P41911,
7715,usage_prot_P41921,
7716,usage_prot_P41930,
7717,usage_prot_P41939,
7718,usage_prot_P41940,
7719,usage_prot_P41948,
7720,usage_prot_P42222,
7721,usage_prot_P42826,
7722,usage_prot_P42833,
7723,usage_prot_P42837,
7724,usage_prot_P42884,
7725,usage_prot_P42941,
7726,usage_prot_P42951,
7727,usage_prot_P43123,
7728,usage_prot_P43534,
7729,usage_prot_P43544,
7730,usage_prot_P43545,
7731,usage_prot_P43548,
7732,usage_prot_P43549,
7733,usage_prot_P43550,
7734,usage_prot_P43567,
7735,usage_prot_P43577,
7736,usage_prot_P43581,
7737,usage_prot_P43601,
7738,usage_prot_P43616,
7739,usage_prot_P43619,
7740,usage_prot_P43623,
7741,usage_prot_P43635,
7742,usage_prot_P43636,
7743,usage_prot_P46151,
7744,usage_prot_P46367,
7745,usage_prot_P46655,
7746,usage_prot_P46681,
7747,usage_prot_P46961,
7748,usage_prot_P46969,
7749,usage_prot_P46971,
7750,usage_prot_P46995,
7751,usage_prot_P47011,
7752,usage_prot_P47013,
7753,usage_prot_P47016,
7754,usage_prot_P47026,
7755,usage_prot_P47039,
7756,usage_prot_P47051,
7757,usage_prot_P47052,
7758,usage_prot_P47081,
7759,usage_prot_P47082,
7760,usage_prot_P47088,
7761,usage_prot_P47095,
7762,usage_prot_P47096,
7763,usage_prot_P47119,
7764,usage_prot_P47125,
7765,usage_prot_P47143,
7766,usage_prot_P47147,
7767,usage_prot_P47164,
7768,usage_prot_P47165,
7769,usage_prot_P47169,
7770,usage_prot_P47176,
7771,usage_prot_P47177,
7772,usage_prot_P47180,
7773,usage_prot_P47182,
7774,usage_prot_P47185,
7775,usage_prot_P47190,
7776,usage_prot_P47771,
7777,usage_prot_P47912,
7778,usage_prot_P48015,
7779,usage_prot_P48016,
7780,usage_prot_P48239,
7781,usage_prot_P48360,
7782,usage_prot_P48445,
7783,usage_prot_P48525,
7784,usage_prot_P48526,
7785,usage_prot_P48527,
7786,usage_prot_P48567,
7787,usage_prot_P48570,
7788,usage_prot_P48813,
7789,usage_prot_P48836,
7790,usage_prot_P49017,
7791,usage_prot_P49089,
7792,usage_prot_P49090,
7793,usage_prot_P49095,
7794,usage_prot_P49367,
7795,usage_prot_P49435,
7796,usage_prot_P49723,
7797,usage_prot_P49775,
7798,usage_prot_P49954,
7799,usage_prot_P50076,
7800,usage_prot_P50094,
7801,usage_prot_P50095,
7802,usage_prot_P50107,
7803,usage_prot_P50113,
7804,usage_prot_P50264,
7805,usage_prot_P50276,
7806,usage_prot_P50277,
7807,usage_prot_P50861,
7808,usage_prot_P50942,
7809,usage_prot_P50944,
7810,usage_prot_P51601,
7811,usage_prot_P52290,
7812,usage_prot_P52489,
7813,usage_prot_P52867,
7814,usage_prot_P52892,
7815,usage_prot_P52893,
7816,usage_prot_P52910,
7817,usage_prot_P52911,
7818,usage_prot_P53008,
7819,usage_prot_P53037,
7820,usage_prot_P53045,
7821,usage_prot_P53048,
7822,usage_prot_P53051,
7823,usage_prot_P53078,
7824,usage_prot_P53090,
7825,usage_prot_P53095,
7826,usage_prot_P53099,
7827,usage_prot_P53101,
7828,usage_prot_P53128,
7829,usage_prot_P53144,
7830,usage_prot_P53154,
7831,usage_prot_P53157,
7832,usage_prot_P53164,
7833,usage_prot_P53167,
7834,usage_prot_P53178,
7835,usage_prot_P53184,
7836,usage_prot_P53199,
7837,usage_prot_P53204,
7838,usage_prot_P53206,
7839,usage_prot_P53208,
7840,usage_prot_P53223,
7841,usage_prot_P53224,
7842,usage_prot_P53228,
7843,usage_prot_P53230,
7844,usage_prot_P53239,
7845,usage_prot_P53241,
7846,usage_prot_P53257,
7847,usage_prot_P53262,
7848,usage_prot_P53264,
7849,usage_prot_P53283,
7850,usage_prot_P53296,
7851,usage_prot_P53306,
7852,usage_prot_P53311,
7853,usage_prot_P53312,
7854,usage_prot_P53314,
7855,usage_prot_P53315,
7856,usage_prot_P53318,
7857,usage_prot_P53319,
7858,usage_prot_P53322,
7859,usage_prot_P53332,
7860,usage_prot_P53341,
7861,usage_prot_P53388,
7862,usage_prot_P53390,
7863,usage_prot_P53394,
7864,usage_prot_P53598,
7865,usage_prot_P53615,
7866,usage_prot_P53629,
7867,usage_prot_P53630,
7868,usage_prot_P53631,
7869,usage_prot_P53685,
7870,usage_prot_P53686,
7871,usage_prot_P53687,
7872,usage_prot_P53688,
7873,usage_prot_P53727,
7874,usage_prot_P53730,
7875,usage_prot_P53744,
7876,usage_prot_P53746,
7877,usage_prot_P53753,
7878,usage_prot_P53823,
7879,usage_prot_P53824,
7880,usage_prot_P53838,
7881,usage_prot_P53839,
7882,usage_prot_P53848,
7883,usage_prot_P53852,
7884,usage_prot_P53868,
7885,usage_prot_P53871,
7886,usage_prot_P53909,
7887,usage_prot_P53915,
7888,usage_prot_P53934,
7889,usage_prot_P53943,
7890,usage_prot_P53950,
7891,usage_prot_P53954,
7892,usage_prot_P53961,
7893,usage_prot_P53966,
7894,usage_prot_P53982,
7895,usage_prot_P54070,
7896,usage_prot_P54113,
7897,usage_prot_P54114,
7898,usage_prot_P54115,
7899,usage_prot_P54781,
7900,usage_prot_P54783,
7901,usage_prot_P54838,
7902,usage_prot_P54839,
7903,usage_prot_P54854,
7904,usage_prot_P54857,
7905,usage_prot_P54861,
7906,usage_prot_P54862,
7907,usage_prot_P54885,
7908,usage_prot_P61829,
7909,usage_prot_P62651,
7910,usage_prot_P80210,
7911,usage_prot_P80235,
7912,usage_prot_P81449,
7913,usage_prot_P81450,
